% Model,main.mph
% Version,COMSOL 5.3.1.275
% Date,"Aug 24 2019, 07:38"
% Table,no_soil_adsorption {tbl10} - 
% Time (h),p_in (Pa),alpha (1),c_in (ug/m^3),j_ck (ug/(m^2*s)),m_ads (g),c_ads (mol/kg),c_ads/c (1),alpha_ck (1),n_ck (ug/s),c_soil (ug/m^3),u_ck (cm/h),Pe (1)
44.684921637075696,14.976136711404783,2.53428847037302E-6,0.0665960324244622,9.116177836800537E-5,0,0,0,0.003832666358617427,3.6428246635854125E-5,100.71480657174875,-4.362858323636799,-0.019913333640113096
44.76323051676152,14.963081012532749,2.532062232119553E-6,0.0665375313356376,9.110209272396059E-5,0,0,0,0.0038246061672207367,3.640439625249382E-5,100.50300086222661,-4.3585659229445,-0.01988984632726774
44.919848276133166,14.924878052436293,2.5358346496603445E-6,0.06663666292377453,9.123996404286101E-5,0,0,0,0.0038095673944410356,3.6459489631526436E-5,100.10781199112152,-4.346779634637882,-0.01982595055715957
45.076466035504815,14.867880162543464,2.548689829676668E-6,0.06697447134424346,9.170287731324435E-5,0,0,0,0.0037962076342993273,3.6644469774371615E-5,99.75674421411766,-4.32944439712118,-0.019729378589534937
45.233083794876464,14.789257833447628,2.572062082728133E-6,0.06758864740992987,9.254926144326627E-5,0,0,0,0.0037850191000724574,3.6982684872728366E-5,99.46273191170403,-4.305729815085697,-0.019595965738808407
45.38970155424811,14.686598470980911,2.607805398848006E-6,0.06852791027092789,9.384149275560298E-5,0,0,0,0.0037764985445911366,3.7499060505138105E-5,99.23882875476585,-4.2749295308182775,-0.01942413428438466
45.54631931361976,14.557889753990342,2.6577223772216403E-6,0.06983962862863026,9.564540900454719E-5,0,0,0,0.0037711450918843053,3.821990543821619E-5,99.09815072453574,-4.236464698134061,-0.019212201474141186
45.70293707299141,14.401502992113988,2.723755217497329E-6,0.07157483960539479,9.803119211234353E-5,0,0,0,0.003769454306945171,3.9173264368091586E-5,99.053720277905,-4.189873175307618,-0.018959479535289248
45.85955483236306,14.216176483557117,2.8080167382717404E-6,0.07378906384830479,1.0107527320535622E-4,0,0,0,0.0037719124977530515,4.0389679172859434E-5,99.11831661595474,-4.1348011039767245,-0.018666007848885682
46.01617259173471,14.000998872868323,2.9128536679831357E-6,0.07654396868726082,1.0486260073260872E-4,0,0,0,0.0037789924563490346,4.19030952527495E-5,99.3043637679399,-4.070996499956437,-0.018332449681976736
46.17279035110635,13.755392508715692,3.0409148268850166E-6,0.07990915982088444,1.094891156166116E-4,0,0,0,0.003791150727166064,4.3751850600397004E-5,99.62385880846985,-3.998303910223405,-0.017959975775681373
46.329408110478,13.479096801662905,3.19522344839021E-6,0.08396408177679793,1.1506438323666467E-4,0,0,0,0.0038088261345081,4.597972754137016E-5,100.08833316260386,-3.916659495807617,-0.01755014107689232
46.48602586984965,13.172151581945437,3.379253794193071E-6,0.0888000312038055,1.2171438432693415E-4,0,0,0,0.00383243921814182,4.863706797704179E-5,100.70883777433066,-3.8260862260245148,-0.0171047619478135
46.6426436292213,12.834880457246669,3.5970122261014196E-6,0.09452228727749308,1.2958447102078552E-4,0,0,0,0.003862392237570805,5.178195461990473E-5,101.49594321888564,-3.726689073701936,-0.016625802610694167
46.799261388592946,12.467874170474037,3.853122632361283E-6,0.10125235653318976,1.388424851909574E-4,0,0,0,0.0038990694437526898,5.548145708230532E-5,102.4597468429332,-3.618650190899953,-0.016115278399185987
46.955879147964595,12.071973957535178,4.152915630301215E-6,0.10913031693305532,1.4968201895779046E-4,0,0,0,0.003942837359020478,5.9812934775531716E-5,103.60988012034005,-3.5022240707486922,-0.015575180426001308
47.112496907336244,11.648254905114076,4.502520331891767E-6,0.11831722928145184,1.6232577392420174E-4,0,0,0,0.003994044845938329,6.486537926010956E-5,104.95551046156736,-3.3777327030377613,-0.015007423333211284
47.26911466670789,11.198009308447205,4.908956627103622E-6,0.12899756224702896,1.7702894529943722E-4,0,0,0,0.004053022783256126,7.074076654165352E-5,106.50533269840447,-3.245560727908472,-0.014413815414466334
47.42573242607954,10.722730029099672,5.380224862826056E-6,0.14138154894534308,1.9408251773003662E-4,0,0,0,0.004120083203033068,7.755537408492089E-5,108.26754640930304,-3.106150589338214,-0.013796048550128006
47.58235018545119,10.224093852741365,5.925388650176406E-6,0.15570736294933554,2.138163176990295E-4,0,0,0,0.004195517778051495,8.544100055253025E-5,110.24981617163719,-2.959997688814641,-0.013155704893440898
47.73896794482284,9.703944846923093,6.554644939529379E-6,0.172242959720953,2.3660160942607226E-4,0,0,0,0.004279595584667606,9.454600312665634E-5,112.45921277389539,-2.8076455391590023,-0.012494276069217174
47.89558570419449,9.164277718852738,7.279374224656882E-6,0.1912873958755335,2.628529738608832E-4,0,0,0,0.004372560102840655,1.0503604835480654E-4,114.90213438244676,-2.6496809183771095,-0.0118131915368211
48.05220346356614,8.60722117317139,8.112162186841027E-6,0.21317139794580847,2.930291537827236E-4,0,0,0,0.004474625454061879,1.1709444985157369E-4,117.58420768183795,-2.486729023437961,-0.011113852667673332
48.208821222937786,8.035021269729492,9.06678239184594E-6,0.2382569076929276,3.2763248733792247E-4,0,0,0,0.004585971919980216,1.3092194194023088E-4,120.51017011324006,-2.319448623910594,-0.010397669345950432
48.365438982309435,7.450024781363002,1.0158133021220339E-5,0.266935419531628,3.6720665987095873E-4,0,0,0,0.004706740818528537,1.467357812844318E-4,123.6837352292928,-2.148527215409841,-0.009666100876774891
48.522056741681084,6.854662551669509,1.1402103879126863E-5,0.29962448573569567,4.1233195472833707E-4,0,0,0,0.00483702888394456,1.6476784910943976E-4,127.10744501229505,-1.9746761728120605,-0.008920684450932475
48.67867450105273,6.251432852784399,1.2815370781516511E-5,0.3367623133966908,4.636178195046351E-4,0,0,0,0.004976882333250545,1.85261680674048E-4,130.78251395315786,-1.7986259032089837,-0.008163066368024672
48.835292260424374,5.642884743157023,1.4415114393513505E-5,0.3788003760327478,5.216926394357337E-4,0,0,0,0.005126290827282298,2.0846837871851443E-4,134.70867035932426,-1.6211209985723034,-0.007395033787023467
48.99191001979602,5.03160142532672,1.6218651955068368E-5,0.4261937360752865,5.871903911947471E-4,0,0,0,0.005285181564194342,2.346412803214156E-4,138.88400114389887,-1.4429153881076637,-0.006618542204077541
49.14852777916767,4.420183603699142,1.8242962692375076E-5,0.4793885736302322,6.607334716377051E-4,0,0,0,0.0054534138114509184,2.64029095266421E-4,143.30480813730736,-1.264767490282494,-0.005835728361428804
49.30514553853932,3.811232842322285,2.050411923700531E-5,0.5388072453100254,7.429118941963674E-4,0,0,0,0.005630774213258271,2.968675929208617E-4,147.96548477600095,-1.087435364517512,-0.005048922093785988
49.46176329791097,3.2073349226626444,2.3016658052013045E-5,0.6048317402907987,8.342603278314801E-4,0,0,0,0.005816973135568051,3.333704270014519E-4,152.85842005645736,-0.911671862539022,-0.004260655150028161
49.61838105728262,2.6110432013813814,2.5792852400206517E-5,0.6777845753726267,9.35231648367463E-4,0,0,0,0.006011642366572681,3.737185666876298E-4,157.97393810879683,-0.7382197793947187,-0.0034736558947494
49.77499881665427,2.0248619681104643,2.8841980118637204E-5,0.7579095535575483,0.0010461699124708324,0,0,0,0.006214334404738078,4.180494970233352E-4,163.30027948770703,-0.5678070041425227,-0.0026908483602062065
49.93161657602592,1.451229803228788,3.216954846075775E-5,0.8453513944517921,0.0011672820750259806,0,0,0,0.006424523556381692,4.664459171803712E-4,168.8236300145981,-0.40114167022796604,-0.0019153364082563054
50.088234335397566,0.8925029356383636,3.57765466251931E-5,0.9401360922168241,0.0012986109611795287,0,0,0,0.0066416089754725745,5.189249400873279E-4,174.52820065746823,-0.23890730557173062,-0.0011503818290772142
50.244852094769215,0.35093860054041137,3.965886296186333E-5,1.0421556009118444,0.0014400128154131065,0,0,0,0.006864919540110725,5.754291210390644E-4,180.39635567502947,-0.08175798239455415,-3.993800819104926E-4
50.40146985414086,-0.17132160278844033,4.3806718464261365E-5,1.1511529478038598,0.0015911368378333304,0,0,0,0.007093720591921301,6.358182803981845E-4,186.40878971450786,0.06968653318799786,3.34179014743534E-4
50.48952986105481,-0.45572998246584717,4.6233126801243445E-5,1.214914106083075,0.0016797898165451198,0,0,0,0.007224547203937172,6.712440106914146E-4,189.8466514250611,0.1521036884877199,7.375367793481813E-4
50.577589867968754,-0.7330607183964837,4.874618245757259E-5,1.2809521826200923,0.0017714226393556573,0,0,0,0.007356727091243948,7.078604866865046E-4,193.32007450370807,0.2324406308390843,0.0011336849209737994
50.6656498748827,-1.0029926409495111,5.133345078126407E-5,1.348940419630057,0.0018657670690651364,0,0,0,0.007490103192108657,7.455605207984117E-4,196.82493168223112,0.3106021895143594,0.0015219513565801418
50.75370988179665,-1.2652213343699295,5.398771830905812E-5,1.418689261725429,0.001962575712799938,0,0,0,0.007624518256438185,7.842452548348375E-4,200.35709074268257,0.38649980712904297,0.0019017035477960037
50.92982989562454,-1.765440751313733,5.946947730965184E-5,1.5627389247430308,0.002162566205167963,0,0,0,0.007895636547616774,8.641614555850983E-4,207.48153719827357,0.5311876032877725,0.0026332945995439843
51.10594990945244,-2.231654257931897,6.514520992054273E-5,1.7118858262920218,0.0023696686180898394,0,0,0,0.008168948604865348,9.469195797886783E-4,214.66363143865158,0.6658930134754821,0.0033236946330520217
51.28206992328034,-2.662125057110714,7.095641808320335E-5,1.8645927543904175,0.002581748248346074,0,0,0,0.008443215442229769,0.001031666600039068,221.87081539091417,0.7901219438560159,0.003968558170297055
51.45818993710823,-3.055474192002105,7.683704655289082E-5,2.019123909316865,0.002796413652864256,0,0,0,0.008717179928742862,0.0011174468956845316,229.07005416750513,0.9034865080184453,0.004563977462767091
51.63430995093613,-3.4107104721071444,8.2718384254533E-5,2.1736737014406176,0.0030111469894434284,0,0,0,0.008989610411224685,0.0012032543369815667,236.22898238616247,1.0057119904103564,0.005106656266474643
51.81042996476402,-3.7272603993591957,8.853017170230124E-5,2.3263958519930714,0.0032233725381428514,0,0,0,0.009259326936572903,0.0012880596662418543,243.31659323926314,1.0966456468309687,0.00559400579016371
51.98654997859192,-4.004998094207469,9.420301315880192E-5,2.4754667797869963,0.003430547483573314,0,0,0,0.009525221871174456,0.001370846774435865,250.3037803307219,1.1762657747889798,0.006024258715537167
52.16266999241981,-4.244275221700196,9.96714034968618E-5,2.619165141090534,0.003630269988838215,0,0,0,0.009786276893774648,0.001450655887539718,257.1637842146099,1.2446906783442615,0.006396576565705415
52.338790006247706,-4.445950917568194,1.0487650312233973E-4,2.755944749048843,0.0038203807813208387,0,0,0,0.010041577798316872,0.0015266241602157726,263.87258138417116,1.3021875004358383,0.006711149027286522
52.5149100200756,-4.611421714308015,1.0976881490939814E-4,2.884504918189164,0.003999062942043964,0,0,0,0.010290327788175804,0.0015980255516407319,270.409233617684,1.3491809780333268,0.006969268151525399
52.691030033903495,-4.742651467265432,1.1431066217815436E-4,3.00385558071754,0.004164932386420356,0,0,0,0.010531859790525459,0.001664306981613537,276.75621157542804,1.3862621663059138,0.007173391959852428
52.867150047731386,-4.842201280718815,1.1847829351129936E-4,3.1133725968899237,0.004317115896813865,0,0,0,0.01076564864200926,0.0017251195123667812,282.89971501471916,1.4141971546143801,0.007327185867424602
53.043270061559284,-4.913259433962377,1.2226372196157828E-4,3.2128460857063534,0.004455318877997806,0,0,0,0.010991323464273454,0.001780345423647883,288.82999799417735,1.4339357820008543,0.007435554982823303
53.219390075387174,-4.959671307389673,1.256760866473671E-4,3.302516204919512,0.004579875325564759,0,0,0,0.011208681164809033,0.001830118180095636,294.54172364885216,1.4466203535169966,0.007504661581396763
53.39551008921507,-4.985969308576806,1.287427449109183E-4,3.38310185076911,0.004691788212138464,0,0,0,0.011417701349652368,0.0018748385695704878,300.0343560661649,1.453594357073345,0.007541928829221105
53.57163010304296,-4.997402798365936,1.315099845449907E-4,3.4558193738732648,0.00479275505933147,0,0,0,0.011618563098211509,0.0019151849217088123,305.31260109480183,1.4564111804898852,0.007556046048515747
53.74775011687086,-4.999968016948493,1.3404357134143562E-4,3.5223969677102445,0.004885188687499474,0,0,0,0.011811663759877548,0.0019521213995247458,310.386900282062,1.4568428287396176,0.007556973923812456
53.92387013069875,-5,1.364268500192549E-4,3.5850247648059788,0.004972109419040785,0,0,0,0.011997623812885334,0.0019868549238486527,315.27355855500076,1.4567486275460229,0.007555209084078391
54.09999014452665,-5,1.3873061727748926E-4,3.6455631608178627,0.0050557662063753185,0,0,0,0.012177130223115897,0.002020284176067532,319.9906280030396,1.4567504966125804,0.007554575059935838
54.27611015835454,-5,1.409480896163489E-4,3.7038338989384156,0.005136273912803914,0,0,0,0.012350720391636295,0.002052455055556398,324.5522304514182,1.456765660723462,0.0075541328265810405
54.628350186010344,-5,1.451239512547552E-4,3.8135671910724565,0.005288457677332285,0,0,0,0.012682364584195886,0.002113267687861933,333.2671765434989,1.4567771179214202,0.007552725858539353
55.332830241321936,-5,1.527401200099972E-4,4.0137048736227054,0.0055660106165011875,0,0,0,0.013292978508254985,0.002224177842353824,349.3128892399246,1.4567833533748045,0.007550670083132072
55.945456537421336,-5,1.5868193351203724E-4,4.169843848829314,0.005782547355472915,0,0,0,0.013773679288941687,0.002310705923246925,361.94474435480936,1.4567819552156076,0.007549448795681484
56.55808283352073,-5,1.6411800347829333E-4,4.312692895402591,0.005980662559778607,0,0,0,0.014215842716737943,0.0023898727588874775,373.5639149104395,1.4567809625778452,0.007548560144363369
57.17070912962013,-5,1.6912500402386087E-4,4.444266855739015,0.0061631320505228975,0,0,0,0.014624686749540856,0.0024627875673888943,384.3075184044342,1.4567810356579114,0.0075479141422368475
57.78333542571953,-5,1.7376204541185735E-4,4.566119029332787,0.006332118267416405,0,0,0,0.01500453152895341,0.002530314459659538,394.28907951783725,1.4567811999860774,0.007547433762837946
59.00858801791833,-5,1.821425707047221E-4,4.786342472978687,0.006637530503034642,0,0,0,0.01569335574353362,0.0026523571890125826,412.39000222857635,1.456781197511297,0.007546770640138232
60.23384061011712,-5,1.8948952128183702E-4,4.979405640244113,0.006905288050373336,0,0,0,0.016299806173382784,0.0027593531049291227,428.3263066241527,1.4567811875049235,0.007546366670948925
61.45909320231592,-5,1.9599259310099467E-4,5.150293361507937,0.007142287719322868,0,0,0,0.016838355121067728,0.0028540581726413535,442.4782958714179,1.4567811859032291,0.007546128850683944
62.68434579451471,-5,2.0179775567160266E-4,5.302841423538374,0.00735384806279172,0,0,0,0.017320382791640127,0.0029385976858915044,455.1450189987196,1.4567811860474316,0.007545991125925848
63.90959838671351,-5,2.0701759710856999E-4,5.440008416819001,0.007544078717495639,0,0,0,0.017754779095302996,0.0030146138555111894,466.56008506637187,1.4567811861387452,0.007545910549150947
65.13485097891231,-5,2.1174041206873314E-4,5.564114548342169,0.0077161963271779165,0,0,0,0.018148553100748133,0.0030833920523402262,476.9076783814591,1.4567811861480982,0.0075458655018713315
66.3601035711111,-5,2.1603642134314697E-4,5.677005080055215,0.007872760695391081,0,0,0,0.018507315186803323,0.003145955173878205,486.3352284788176,1.4567811861458424,0.007545839868508202
68.8106087555087,-5,2.236178833884063E-4,5.87623073968054,0.008149057967240862,0,0,0,0.01914154751673152,0.0032563635637093747,503.0015856446706,1.4567811861452808,0.0075458225842530225
71.2611139399063,-5,2.3004233255163493E-4,6.045052414791861,0.008383200740287583,0,0,0,0.019680326026653625,0.0033499270158188423,517.1596073284035,1.4567811861450743,0.007545813854649523
73.71161912430388,-5,2.355457801755494E-4,6.189672011453085,0.0085837745073388,0,0,0,0.020142725186574846,0.0034300762931325068,529.3105324528133,1.4567811861450672,0.007545812073813694
